date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,Hour,DayOfWeek,Month,Year,demand_Lag_1,demand_Lag_7,Z_Score
2015-03-03,126750.29,43.73945713891465,126750.29,43.73945713891465,0.0,0.0,0.0,15.5,22.7,21.2,0.0,Y,N,0,1,3,2015,123301.835,120263.51499999994,0.48853733802113775
2015-03-04,120764.18499999994,37.25248390944717,120764.18499999994,37.25248390944717,0.0,0.0,0.0,15.4,23.5,23.0,0.0,Y,N,0,2,3,2015,126750.29,130062.75499999998,0.05301730413548302
2015-03-05,114967.345,25.322828102188502,114967.345,25.322828102188502,0.0,0.0,0.0,12.6,18.6,22.5,0.8,Y,N,0,3,3,2015,120764.18499999994,131525.85499999998,0.3687327241766948
2015-03-06,117053.75,27.750521691103444,117053.75,27.750521691103444,0.0,0.0,0.0,14.1,21.1,10.8,0.2,Y,N,0,4,3,2015,114967.345,131069.4,0.21693599219501541
2015-03-07,108344.575,22.11321453842982,108344.575,22.11321453842982,0.0,0.0,0.0,15.4,22.6,10.8,0.2,Y,N,0,5,3,2015,117053.75,116275.73,0.8505734227305747
2015-03-08,106348.78000000004,20.574434125149327,106348.78000000004,20.574434125149327,0.0,0.0,0.0,16.2,24.4,20.4,0.0,Y,N,0,6,3,2015,108344.575,103462.78,0.9957778095612088
2015-03-09,108282.48,23.808068267830585,108282.48,23.808068267830585,0.0,0.0,0.0,14.4,23.8,18.6,0.0,Y,Y,0,0,3,2015,106348.78000000004,123301.835,0.8550911544616636
2015-03-10,125828.53,31.763749182717145,125828.53,31.763749182717145,0.0,0.0,0.0,16.2,21.7,22.1,0.0,Y,N,0,1,3,2015,108282.48,126750.29,0.42147454068723944
2015-03-11,124418.41500000002,33.596492876074656,124418.41500000002,33.596492876074656,0.0,0.0,0.0,11.2,23.8,22.3,0.0,Y,N,0,2,3,2015,125828.53,120764.18499999994,0.3188813966340272
2015-03-12,121683.65000000002,26.04050589212273,121683.65000000002,26.04050589212273,0.0,0.0,0.0,13.0,19.9,18.7,0.0,Y,N,0,3,3,2015,124418.41500000002,114967.345,0.11991312837456777
2015-03-13,120929.81500000002,24.19536323155708,120929.81500000002,24.19536323155708,0.0,0.0,0.0,14.4,20.4,21.2,0.0,Y,N,0,4,3,2015,121683.65000000002,117053.75,0.065067741475375
2015-03-14,108738.82,17.394529560372277,108738.82,17.394529560372277,0.0,0.0,0.0,9.4,30.1,20.0,0.0,Y,N,0,5,3,2015,120929.81500000002,108344.575,0.8218900642262964
2015-03-15,100170.29500000004,14.37309940037612,100170.29500000004,14.37309940037612,0.0,0.0,0.0,13.1,18.3,17.5,2.2,Y,N,0,6,3,2015,108738.82,106348.78000000004,1.445294481347284
2015-03-16,123787.075,22.660799933676437,123787.075,22.660799933676437,0.0,0.0,0.0,10.5,25.5,14.5,0.0,Y,N,0,0,3,2015,100170.29500000004,108282.48,0.27294815319887566
2015-03-17,125600.86,21.38556947181732,125600.86,21.38556947181732,0.0,0.0,0.0,13.0,26.2,4.8,0.0,Y,N,0,1,3,2015,123787.075,125828.53,0.40491037315012723
2015-03-18,127975.815,24.43863772854269,127975.815,24.43863772854269,0.0,0.0,0.0,17.8,24.4,9.4,1.4,Y,N,0,2,3,2015,125600.86,124418.41500000002,0.577700606879221
2015-03-19,128319.44999999994,24.56824097516005,128319.44999999994,24.56824097516005,0.0,0.0,0.0,16.5,33.5,15.1,0.0,Y,N,0,3,3,2015,127975.815,121683.65000000002,0.6027018266781166
2015-03-20,119491.32,24.06816285358635,119491.32,24.06816285358635,0.0,0.0,0.0,14.2,19.6,19.9,0.0,Y,N,0,4,3,2015,128319.44999999994,120929.81500000002,0.03959019405103884
2015-03-21,106754.8,20.47371461376912,106754.8,20.47371461376912,0.0,0.0,0.0,11.9,22.7,20.8,0.0,Y,N,0,5,3,2015,119491.32,108738.82,0.9662377590344915
2015-03-22,106555.02999999996,18.918695590438112,106555.02999999996,18.918695590438112,0.0,0.0,0.0,11.3,28.8,19.9,0.0,Y,N,0,6,3,2015,106754.8,100170.29500000004,0.9807720575757561
2015-03-23,122810.05,26.68562797751488,122810.05,26.68562797751488,0.0,0.0,0.0,13.6,27.0,3.9,0.0,Y,N,0,0,3,2015,106555.02999999996,123787.075,0.20186454188448585
2015-03-24,123234.93499999998,34.05849946121204,123234.93499999998,34.05849946121204,0.0,0.0,0.0,12.6,15.3,3.8,1.4,Y,N,0,1,3,2015,122810.05,125600.86,0.23277711852614116
2015-03-25,122268.86,28.54875424453945,122268.86,28.54875424453945,0.0,0.0,0.0,13.0,20.4,13.8,0.4,Y,N,0,2,3,2015,123234.93499999998,127975.815,0.16249017622625295
2015-03-26,121998.2,21.97136289674765,121998.2,21.97136289674765,0.0,0.0,0.0,9.8,18.0,9.9,0.4,Y,N,0,3,3,2015,122268.86,128319.44999999994,0.1427982643116621
2015-03-27,122346.33499999996,25.77160037895701,122346.33499999996,25.77160037895701,0.0,0.0,0.0,11.6,18.1,11.2,0.2,N,N,0,4,3,2015,121998.2,119491.32,0.16812688233569711
2015-03-28,112187.71499999995,29.27136869264161,112187.71499999995,29.27136869264161,0.0,0.0,0.0,12.7,19.1,14.4,0.0,N,N,0,5,3,2015,122346.33499999996,106754.8,0.5709651527407765
2015-03-29,106418.665,24.67271635102733,106418.665,24.67271635102733,0.0,0.0,0.0,8.5,22.7,18.6,0.0,N,N,0,6,3,2015,112187.71499999995,106555.02999999996,0.9906933151248303
2015-03-30,123061.87,33.75036270251704,123061.87,33.75036270251704,0.0,0.0,0.0,10.6,23.1,18.1,0.0,N,N,0,0,3,2015,106418.665,122810.05,0.22018574656316778
2015-03-31,125795.32499999998,31.83656958277266,125795.32499999998,31.83656958277266,0.0,0.0,0.0,11.2,25.3,18.1,0.0,N,N,0,1,3,2015,123061.87,123234.93499999998,0.41905870556153085
2015-04-01,122042.265,26.16780585766742,122042.265,26.16780585766742,0.0,0.0,0.0,13.3,29.0,10.7,0.0,N,N,0,2,4,2015,125795.32499999998,122268.86,0.14600422048736772
2015-04-02,113838.41000000006,23.46025057579423,113838.41000000006,23.46025057579423,0.0,0.0,0.0,12.8,17.2,17.5,0.2,N,N,0,3,4,2015,122042.265,121998.2,0.45086857202010394
2015-04-03,98891.06,20.93937850246524,98891.06,20.93937850246524,0.0,0.0,0.0,8.0,20.9,17.4,0.0,N,Y,0,4,4,2015,113838.41000000006,122346.33499999996,1.5383654299102862
2015-04-04,103999.17,23.18805616862134,103999.17,23.18805616862134,0.0,0.0,0.0,8.5,23.5,16.2,0.0,N,Y,0,5,4,2015,98891.06,112187.71499999995,1.166724063731171
2015-04-05,103685.45000000004,20.50865038296115,103685.45000000004,20.50865038296115,0.0,0.0,0.0,10.2,18.5,9.8,0.0,N,N,0,6,4,2015,103999.17,106418.665,1.1895488128845169
2015-04-06,107383.37,17.048552643672853,107383.37,17.048552643672853,0.0,0.0,0.0,11.2,18.4,13.0,0.0,N,Y,0,0,4,2015,103685.45000000004,123061.87,0.9205060473957046
2015-04-07,120235.505,21.35945998896084,118471.68,21.694137723884737,1763.825,-1.12,0.020833334,12.4,17.3,3.9,0.0,N,N,0,1,4,2015,107383.37,125795.32499999998,0.014553105543136671
2015-04-08,122129.77499999994,25.20801652013197,122129.77499999994,25.20801652013197,0.0,0.0,0.0,13.3,17.7,12.6,5.6,N,N,0,2,4,2015,120235.505,122042.265,0.15237102463886618
2015-04-09,123990.76,25.20780037238259,123990.76,25.20780037238259,0.0,0.0,0.0,8.7,19.1,10.9,0.0,N,N,0,3,4,2015,122129.77499999994,113838.41000000006,0.28776728819600617
2015-04-10,121753.115,25.67711079589216,121753.115,25.67711079589216,0.0,0.0,0.0,8.6,18.7,15.9,0.0,N,N,0,4,4,2015,123990.76,98891.06,0.12496706564326902
2015-04-11,110034.16500000002,23.05591230596425,110034.16500000002,23.05591230596425,0.0,0.0,0.0,11.6,23.7,14.9,0.0,N,N,0,5,4,2015,121753.115,103999.17,0.7276470300173049
2015-04-12,103760.225,22.05303719079252,103760.225,22.05303719079252,0.0,0.0,0.0,12.1,18.3,13.4,0.0,N,N,0,6,4,2015,110034.16500000002,103685.45000000004,1.1841085457101548
2015-04-13,125107.78,29.4082890840202,125107.78,29.4082890840202,0.0,0.0,0.0,7.3,19.1,14.9,0.0,N,N,0,0,4,2015,103760.225,107383.37,0.3690362582944176
2015-04-14,127793.38,30.995175632337126,127793.38,30.995175632337126,0.0,0.0,0.0,10.5,24.7,8.4,1.6,Y,N,0,1,4,2015,125107.78,120235.505,0.5644275190563498
2015-04-15,126673.93499999998,31.09055848150609,126673.93499999998,31.09055848150609,0.0,0.0,0.0,13.9,27.6,12.8,2.4,Y,N,0,2,4,2015,127793.38,122129.77499999994,0.4829821176921687
2015-04-16,126937.94,40.68150884637011,126937.94,40.68150884637011,0.0,0.0,0.0,15.6,17.8,10.9,0.0,Y,N,0,3,4,2015,126673.93499999998,123990.76,0.5021898440093632
2015-04-17,131031.41500000002,33.98750481821477,131031.41500000002,33.98750481821477,0.0,0.0,0.0,10.1,17.1,7.5,0.0,Y,N,0,4,4,2015,126937.94,121753.115,0.8000112772635533
2015-04-18,109763.98499999996,26.140128944389183,109763.98499999996,26.140128944389183,0.0,0.0,0.0,13.5,21.9,9.9,3.6,Y,N,0,5,4,2015,131031.41500000002,110034.16500000002,0.7473040194545523
2015-04-19,107160.54,24.54069444452221,107160.54,24.54069444452221,0.0,0.0,0.0,9.7,14.7,11.0,6.4,Y,N,0,6,4,2015,109763.98499999996,103760.225,0.9367180799528917
2015-04-20,126696.19,33.677175825887105,126696.19,33.677175825887105,0.0,0.0,0.0,7.0,16.2,12.7,1.4,Y,N,0,0,4,2015,107160.54,125107.78,0.4846012838033768
2015-04-21,127973.585,30.47315690343441,127973.585,30.47315690343441,0.0,0.0,0.0,6.5,17.7,13.8,0.0,Y,N,0,1,4,2015,126696.19,127793.38,0.5775383628698754
2015-04-22,128598.49500000002,36.695283567276576,128598.49500000002,36.695283567276576,0.0,0.0,0.0,9.1,19.5,7.1,0.0,Y,N,0,2,4,2015,127973.585,126673.93499999998,0.6230037906188858
2015-04-23,126483.805,35.42248474458845,126483.805,35.42248474458845,0.0,0.0,0.0,12.2,19.2,7.5,0.0,Y,N,0,3,4,2015,128598.49500000002,126937.94,0.4691491789043134
2015-04-24,126230.785,36.49793630135471,126230.785,36.49793630135471,0.0,0.0,0.0,14.4,21.1,7.8,0.0,Y,N,0,4,4,2015,126483.805,131031.41500000002,0.4507406680322617
2015-04-25,111803.625,25.978308576309576,111803.625,25.978308576309576,0.0,0.0,0.0,11.6,15.0,3.5,3.0,Y,Y,0,5,4,2015,126230.785,109763.98499999996,0.5989096825836575
2015-04-26,108217.81999999998,28.955419758501893,108217.81999999998,28.955419758501893,0.0,0.0,0.0,10.4,15.4,5.9,7.0,Y,N,0,6,4,2015,111803.625,107160.54,0.859795503181082
2015-04-27,127855.22000000006,48.67306836044706,127855.22000000006,48.67306836044706,0.0,0.0,0.0,10.5,15.1,8.3,4.0,Y,N,0,0,4,2015,108217.81999999998,126696.19,0.5689266982213516
2015-04-28,132642.14000000007,46.26803439540405,132642.14000000007,46.26803439540405,0.0,0.0,0.0,10.1,16.0,8.9,1.6,Y,N,0,1,4,2015,127855.22000000006,127973.585,0.917199834193391
2015-04-29,132814.615,39.82982088831113,132814.615,39.82982088831113,0.0,0.0,0.0,7.4,17.1,12.6,0.0,Y,N,0,2,4,2015,132642.14000000007,128598.49500000002,0.9297482806112858
2015-04-30,132669.58000000005,39.09265230582624,132669.58000000005,39.09265230582624,0.0,0.0,0.0,6.4,19.6,12.3,0.0,Y,N,0,3,4,2015,132814.615,126483.805,0.919196235815115
2015-05-01,126304.445,47.47446209909714,126304.445,47.47446209909714,0.0,0.0,0.0,7.9,23.1,12.1,0.0,Y,N,0,4,5,2015,132669.58000000005,126230.785,0.45609981320195364
2015-05-02,108487.97500000003,25.852039897970236,108487.97500000003,25.852039897970236,0.0,0.0,0.0,11.6,22.2,6.1,0.0,Y,N,0,5,5,2015,126304.445,111803.625,0.8401403326228638
2015-05-03,109233.34,30.627063068381872,109233.34,30.627063068381872,0.0,0.0,0.0,9.7,18.2,11.2,0.0,Y,N,0,6,5,2015,108487.97500000003,108217.81999999998,0.7859111819385438
2015-05-04,122375.47,28.80303794379707,122375.47,28.80303794379707,0.0,0.0,0.0,7.5,22.3,11.6,0.0,Y,N,0,0,5,2015,109233.34,127855.22000000006,0.17024660395556096
2015-05-05,123734.865,27.383343970997988,123734.865,27.383343970997988,0.0,0.0,0.0,9.2,18.1,7.1,0.6,Y,N,0,1,5,2015,122375.47,132642.14000000007,0.26914960623567236
2015-05-06,129121.86,26.022589379521023,129121.86,26.022589379521023,0.0,0.0,0.0,9.5,16.2,7.6,1.4,Y,N,0,2,5,2015,123734.865,132814.615,0.6610812955297675
2015-05-07,131237.185,29.082030032494224,131237.185,29.082030032494224,0.0,0.0,0.0,10.3,15.6,6.9,2.2,Y,N,0,3,5,2015,129121.86,132669.58000000005,0.8149821067716623
2015-05-08,131138.73,29.075609053862276,131138.73,29.075609053862276,0.0,0.0,0.0,10.5,15.9,5.9,0.2,Y,N,0,4,5,2015,131237.185,126304.445,0.8078189973814651
2015-05-09,108377.05,19.602360469306003,108377.05,19.602360469306003,0.0,0.0,0.0,12.8,18.7,7.3,0.0,Y,N,0,5,5,2015,131138.73,108487.97500000003,0.8482106988725002
2015-05-10,103811.27999999998,13.27984075815268,84331.02999999997,18.30634176767438,19480.25,-8.480147303037691,0.22916667,12.8,16.6,5.9,8.6,Y,N,0,6,5,2015,108377.05,109233.34,1.180394030958071
2015-05-11,123740.245,28.47548937776873,121962.52,28.93165225349559,1777.725,-2.82,0.020833334,12.4,15.9,7.9,2.6,Y,N,0,0,5,2015,103811.27999999998,122375.47,0.2695410290026135
2015-05-12,129312.58,28.355358971648396,129312.58,28.355358971648396,0.0,0.0,0.0,12.8,17.4,5.9,0.0,Y,N,0,1,5,2015,123740.245,123734.865,0.6749571598626971
2015-05-13,136903.26999999993,33.60290179664811,136903.26999999993,33.60290179664811,0.0,0.0,0.0,6.3,12.8,8.7,6.8,Y,N,0,2,5,2015,129312.58,129121.86,1.2272190339887674
2015-05-14,135217.65,36.08497609298784,135217.65,36.08497609298784,0.0,0.0,0.0,7.3,14.6,6.7,4.4,Y,N,0,3,5,2015,136903.26999999993,131237.185,1.1045814792652362
2015-05-15,135172.41000000006,32.88820189304903,135172.41000000006,32.88820189304903,0.0,0.0,0.0,11.5,14.5,6.2,1.8,Y,N,0,4,5,2015,135217.65,131138.73,1.1012900357751942
2015-05-16,117136.63,35.119355526533425,117136.63,35.119355526533425,0.0,0.0,0.0,11.3,16.2,10.4,0.0,Y,N,0,5,5,2015,135172.41000000006,108377.05,0.2109060444395977
2015-05-17,111897.08500000004,30.547599465616088,111897.08500000004,30.547599465616088,0.0,0.0,0.0,7.4,20.5,10.3,0.0,Y,N,0,6,5,2015,117136.63,103811.27999999998,0.5921099852233592
2015-05-18,127524.8,39.333712876632624,127524.8,39.333712876632624,0.0,0.0,0.0,7.2,20.4,10.2,0.0,Y,N,0,0,5,2015,111897.08500000004,123740.245,0.5448869378769338
2015-05-19,133235.47999999998,34.038317742015856,133235.47999999998,34.038317742015856,0.0,0.0,0.0,9.9,16.2,3.2,0.0,Y,N,0,1,5,2015,127524.8,129312.58,0.9603683815051526
2015-05-20,127522.71,30.97608603244081,127522.71,30.97608603244081,0.0,0.0,0.0,13.6,18.1,6.0,2.4,Y,N,0,2,5,2015,133235.47999999998,136903.26999999993,0.544734879590148
2015-05-21,135361.1950000001,35.621998429091875,135361.1950000001,35.621998429091875,0.0,0.0,0.0,10.3,13.6,3.5,6.2,Y,N,0,3,5,2015,127522.71,135217.65,1.1150251188713172
2015-05-22,133422.45999999993,34.61410532529531,133422.45999999993,34.61410532529531,0.0,0.0,0.0,9.1,14.1,6.7,0.4,Y,N,0,4,5,2015,135361.1950000001,135172.41000000006,0.973972141535409
2015-05-23,119331.85,31.22698432354815,119331.85,31.22698432354815,0.0,0.0,0.0,10.4,13.3,7.7,0.0,Y,N,0,5,5,2015,133422.45999999993,117136.63,0.0511924595982929
2015-05-24,118783.08500000006,31.49325855571101,118783.08500000006,31.49325855571101,0.0,0.0,0.0,6.0,15.6,8.6,0.0,Y,N,0,6,5,2015,119331.85,111897.08500000004,0.09111794560216914
2015-05-25,136690.92,51.610330150312826,136690.92,51.610330150312826,0.0,0.0,0.0,7.4,17.1,8.1,0.0,Y,N,0,0,5,2015,118783.08500000006,127524.8,1.2117694755203505
2015-05-26,140886.99499999994,46.40181363226608,140886.99499999994,46.40181363226608,0.0,0.0,0.0,5.4,15.6,6.8,0.0,Y,N,0,1,5,2015,136690.92,133235.47999999998,1.5170555883076637
2015-05-27,133103.36999999994,29.884071370619697,133103.36999999994,29.884071370619697,0.0,0.0,0.0,7.9,18.7,7.4,0.0,Y,N,0,2,5,2015,140886.99499999994,127522.71,0.9507566971667301
2015-05-28,127900.235,26.09688902995369,127900.235,26.09688902995369,0.0,0.0,0.0,13.1,19.7,8.4,0.0,Y,N,0,3,5,2015,133103.36999999994,135361.1950000001,0.5722017718001372
2015-05-29,132338.94,29.8035800486992,132338.94,29.8035800486992,0.0,0.0,0.0,9.5,15.8,6.6,0.0,Y,N,0,4,5,2015,127900.235,133422.45999999993,0.895140469335247
2015-05-30,114669.79000000002,19.04882578619878,114669.79000000002,19.04882578619878,0.0,0.0,0.0,11.0,17.3,8.0,0.0,Y,N,0,5,5,2015,132338.94,119331.85,0.39038138615018764
2015-05-31,113261.26,18.57271407584552,113261.26,18.57271407584552,0.0,0.0,0.0,12.3,16.8,4.9,0.0,Y,N,0,6,5,2015,114669.79000000002,118783.08500000006,0.49285921327299415
2015-06-01,140919.99500000002,36.92812664164513,140919.99500000002,36.92812664164513,0.0,0.0,0.0,5.2,12.2,8.1,8.2,Y,N,0,0,6,2015,113261.26,136690.92,1.5194565086253435
2015-06-02,148534.505,59.856033379584105,148534.505,59.856033379584105,0.0,0.0,0.0,7.1,11.4,4.6,4.2,Y,N,0,1,6,2015,140919.99500000002,140886.99499999994,2.073451410689811
2015-06-03,146902.94999999998,50.56268359587062,146902.94999999998,50.56268359587062,0.0,0.0,0.0,8.1,13.6,8.2,0.8,Y,N,0,2,6,2015,148534.505,133103.36999999994,1.9547473637533952
2015-06-04,147155.26500000007,33.050284794771024,147155.26500000007,33.050284794771024,0.0,0.0,0.0,4.4,11.3,5.5,0.0,Y,N,0,3,6,2015,146902.94999999998,127900.235,1.9731045822368491
2015-06-05,142625.03500000006,37.966538887440045,142625.03500000006,37.966538887440045,0.0,0.0,0.0,7.0,15.0,7.0,4.2,Y,N,0,4,6,2015,147155.26500000007,132338.94,1.6435069685782522
2015-06-06,120128.29499999998,30.181346851713837,120128.29499999998,30.181346851713837,0.0,0.0,0.0,9.2,16.6,6.4,0.2,Y,N,0,5,6,2015,142625.03500000006,114669.79000000002,0.0067530247171421805
2015-06-07,109609.68500000004,23.380384849659947,109609.68500000004,23.380384849659947,0.0,0.0,0.0,11.2,14.5,6.9,0.0,Y,N,0,6,6,2015,120128.29499999998,113261.26,0.758530140818698
2015-06-08,110715.81499999996,24.35763649574364,110715.81499999996,24.35763649574364,0.0,0.0,0.0,11.1,18.5,8.2,0.0,Y,Y,0,0,6,2015,109609.68500000004,140919.99500000002,0.678053474425125
2015-06-09,132854.13499999998,36.71427512436855,132854.13499999998,36.71427512436855,0.0,0.0,0.0,10.3,13.5,8.6,4.0,Y,N,0,1,6,2015,110715.81499999996,148534.505,0.9326235645796018
2015-06-10,144125.52500000005,39.7661374690569,144125.52500000005,39.7661374690569,0.0,0.0,0.0,7.5,13.4,7.1,0.0,Y,N,0,2,6,2015,132854.13499999998,146902.94999999998,1.7526753603196392
2015-06-11,143465.445,37.4818293809356,143465.445,37.4818293809356,0.0,0.0,0.0,5.7,14.0,8.3,,Y,N,0,3,6,2015,144125.52500000005,147155.26500000007,1.7046511335532761
2015-06-12,145005.62,37.53937282327403,145005.62,37.53937282327403,0.0,0.0,0.0,5.2,13.1,6.9,0.0,Y,N,0,4,6,2015,143465.445,142625.03500000006,1.8167068138645681
2015-06-13,123754.55,29.868588147264084,123754.55,29.868588147264084,0.0,0.0,0.0,6.0,18.2,8.0,0.0,Y,N,0,5,6,2015,145005.62,120128.29499999998,0.2705817915827449
2015-06-14,119125.62,31.598182306207523,119125.62,31.598182306207523,0.0,0.0,0.0,5.8,17.4,8.0,0.0,Y,N,0,6,6,2015,123754.55,109609.68500000004,0.06619675648052974
2015-06-15,136054.145,36.010981530184175,136054.145,36.010981530184175,0.0,0.0,0.0,7.1,16.9,6.6,0.0,Y,N,0,0,6,2015,119125.62,110715.81499999996,1.1654408077843945
2015-06-16,139073.785,36.94281938181232,139073.785,36.94281938181232,0.0,0.0,0.0,9.5,16.1,3.3,5.0,Y,N,0,1,6,2015,136054.145,132854.13499999998,1.3851352025740737
2015-06-17,134290.46000000002,39.27859912759253,134290.46000000002,39.27859912759253,0.0,0.0,0.0,11.7,13.8,4.7,0.0,Y,N,0,2,6,2015,139073.785,144125.52500000005,1.0371236214063406
2015-06-18,137073.77500000002,37.457763522964186,137073.77500000002,37.457763522964186,0.0,0.0,0.0,10.7,12.7,4.2,1.0,Y,N,0,3,6,2015,134290.46000000002,143465.445,1.2396241527392258
2015-06-19,139781.24500000002,38.55071373881381,139781.24500000002,38.55071373881381,0.0,0.0,0.0,7.0,12.4,7.9,0.2,Y,N,0,4,6,2015,137073.77500000002,145005.62,1.436606568875325
2015-06-20,129576.36,41.09768311326233,129576.36,41.09768311326233,0.0,0.0,0.0,4.1,11.6,7.1,0.0,Y,N,0,5,6,2015,139781.24500000002,123754.55,0.6941485162686333
2015-06-21,124910.57000000002,33.902389844990694,124910.57000000002,33.902389844990694,0.0,0.0,0.0,2.2,12.9,8.6,0.0,Y,N,0,6,6,2015,129576.36,119125.62,0.3546882129656806
2015-06-22,140431.36,30.47783118065652,140431.36,30.47783118065652,0.0,0.0,0.0,3.6,14.1,6.2,0.0,Y,N,0,0,6,2015,124910.57000000002,136054.145,1.4839057904609056
2015-06-23,133171.39999999994,30.238061597309947,133171.39999999994,30.238061597309947,0.0,0.0,0.0,9.6,17.6,5.8,0.0,Y,N,0,1,6,2015,140431.36,139073.785,0.9557062307791943
2015-06-24,135407.56999999998,32.21777895320034,135407.56999999998,32.21777895320034,0.0,0.0,0.0,12.2,16.0,7.7,0.0,Y,N,0,2,6,2015,133171.39999999994,134290.46000000002,1.1183991394692514
2015-06-25,137379.23,33.05483816731248,137379.23,33.05483816731248,0.0,0.0,0.0,9.6,14.0,6.3,0.0,Y,N,0,3,6,2015,135407.56999999998,137073.77500000002,1.261847580485738
2015-06-26,135562.075,31.928625121738488,135562.075,31.928625121738488,0.0,0.0,0.0,10.5,16.9,7.1,0.0,N,N,0,4,6,2015,137379.23,139781.24500000002,1.1296401756414396
2015-06-27,124587.43,28.29254034817156,124587.43,28.29254034817156,0.0,0.0,0.0,8.0,14.1,5.0,0.0,N,N,0,5,6,2015,135562.075,129576.36,0.33117811019437576
2015-06-28,119277.48,31.001491761060013,119277.48,31.001491761060013,0.0,0.0,0.0,9.6,14.5,4.1,0.0,N,N,0,6,6,2015,124587.43,124910.57000000002,0.05514815770956344
2015-06-29,139468.15500000006,35.775398757157134,139468.15500000006,35.775398757157134,0.0,0.0,0.0,6.9,12.3,5.6,0.0,N,N,0,0,6,2015,119277.48,140431.36,1.4138276554734979
2015-06-30,143170.055,37.625258197323454,143170.055,37.625258197323454,0.0,0.0,0.0,5.0,14.2,7.9,0.0,N,N,0,1,6,2015,139468.15500000006,133171.39999999994,1.6831599865036522
2015-07-01,138930.99999999994,29.520946164642893,138930.99999999994,29.520946164642893,0.0,0.0,0.0,7.4,15.0,6.9,0.0,N,N,0,2,7,2015,143170.055,135407.56999999998,1.374746856890463
2015-07-02,138972.42500000002,35.618313798582705,138972.42500000002,35.618313798582705,0.0,0.0,0.0,10.3,11.9,7.0,0.6,N,N,0,3,7,2015,138930.99999999994,137379.23,1.3777607394407603
2015-07-03,145713.81000000006,42.62957623508712,145713.81000000006,42.62957623508712,0.0,0.0,0.0,5.9,12.0,5.0,2.6,N,N,0,4,7,2015,138972.42500000002,135562.075,1.8682312914334558
2015-07-04,130073.26999999996,29.127825267635693,130073.26999999996,29.127825267635693,0.0,0.0,0.0,7.3,10.6,2.8,0.0,N,N,0,5,7,2015,145713.81000000006,124587.43,0.7303012833915122
2015-07-05,117312.925,24.003289829317627,117312.925,24.003289829317627,0.0,0.0,0.0,8.2,14.9,8.2,2.0,N,N,0,6,7,2015,130073.26999999996,119277.48,0.1980796733061361
2015-07-06,143176.33500000002,36.04178883751983,143176.33500000002,36.04178883751983,0.0,0.0,0.0,7.5,11.5,4.4,1.6,N,N,0,0,7,2015,117312.925,139468.15500000006,1.6836168889156238
2015-07-07,143984.39,37.29751745449626,143984.39,37.29751745449626,0.0,0.0,0.0,7.4,14.2,7.0,2.2,N,N,0,1,7,2015,143176.33500000002,143170.055,1.742407060651914
2015-07-08,141696.295,40.583806852183386,141696.295,40.583806852183386,0.0,0.0,0.0,4.9,14.8,8.5,0.2,N,N,0,2,7,2015,143984.39,138930.99999999994,1.5759363402195814
2015-07-09,141994.37500000006,38.51727354305408,141994.37500000006,38.51727354305408,0.0,0.0,0.0,6.5,13.4,3.5,0.0,N,N,0,3,7,2015,141696.295,138972.42500000002,1.5976231986526785
2015-07-10,136884.09499999994,32.288455374234694,136884.09499999994,32.288455374234694,0.0,0.0,0.0,7.6,14.3,5.8,0.0,N,N,0,4,7,2015,141994.37500000006,145713.81000000006,1.2258239537738778
2015-07-11,123971.70499999994,30.62181990761522,123971.70499999994,30.62181990761522,0.0,0.0,0.0,10.9,13.1,3.7,0.2,N,N,0,5,7,2015,136884.09499999994,130073.26999999996,0.2863809386004489
2015-07-12,124790.69500000008,33.15211904661641,124790.69500000008,33.15211904661641,0.0,0.0,0.0,3.4,12.3,2.9,1.6,N,N,0,6,7,2015,123971.70499999994,117312.925,0.3459666880238333
2015-07-13,138680.33500000002,47.52630152934085,138680.33500000002,47.52630152934085,0.0,0.0,0.0,6.1,12.7,4.2,28.4,N,N,0,0,7,2015,124790.69500000008,143176.33500000002,1.356509684422905
2015-07-14,150671.105,45.25558280965682,150671.105,45.25558280965682,0.0,0.0,0.0,8.1,9.8,4.8,3.8,Y,N,0,1,7,2015,138680.33500000002,143984.39,2.2289000879849943
2015-07-15,151270.54000000007,50.49741820317424,151270.54000000007,50.49741820317424,0.0,0.0,0.0,5.8,10.5,7.4,3.6,Y,N,0,2,7,2015,150671.105,141696.295,2.2725120780039245
2015-07-16,144797.98,40.471707641225365,144797.98,40.471707641225365,0.0,0.0,0.0,6.6,12.3,8.1,0.2,Y,N,0,3,7,2015,151270.54000000007,141994.37500000006,1.8015999322051235
2015-07-17,142965.47999999998,49.218506959512176,142965.47999999998,49.218506959512176,0.0,0.0,0.0,7.3,12.3,6.5,2.4,Y,N,0,4,7,2015,144797.98,136884.09499999994,1.6682760994131047
2015-07-18,130187.44500000008,44.09776708038166,130187.44500000008,44.09776708038166,0.0,0.0,0.0,6.1,11.5,9.5,0.4,Y,N,0,5,7,2015,142965.47999999998,123971.70499999994,0.7386081039148652
2015-07-19,131141.35500000007,43.57342247950693,131141.35500000007,43.57342247950693,0.0,0.0,0.0,0.6,12.1,9.7,0.0,Y,N,0,6,7,2015,130187.44500000008,124790.69500000008,0.8080099796794662
